CustomerID,churn_probability,churn_risk_label,churned
10927,0.0005941803,Low,0
10928,0.0008803202,Low,0
10929,0.00028775528,Low,0
10930,0.00025500156,Low,0
10931,0.0004926757,Low,0
10932,0.00031148354,Low,0
10933,0.00014136134,Low,0
10934,0.0002478092,Low,0
10935,0.0008102422,Low,0
10936,0.0022038952,Low,0
10937,0.00034589646,Low,0
10938,0.55838585,Medium,1
10939,0.0005037311,Low,0
10940,0.00014283089,Low,0
10941,0.00012725411,Low,0
10942,0.0011175137,Low,0
10943,0.00032300293,Low,0
10944,0.0010964167,Low,0
10945,0.00017116893,Low,0
10946,0.0010690836,Low,0
10947,0.00071487704,Low,0
10948,0.00016362032,Low,0
10949,0.0005824085,Low,0
10950,0.0001938668,Low,0
10951,0.00047720614,Low,0
10952,0.0001260605,Low,0
10953,0.0011372783,Low,0
10954,0.00041167045,Low,0
10955,0.0010282035,Low,0
10956,0.00041434553,Low,0
10957,0.020040244,Low,0
10958,0.0003698432,Low,0
10959,9.069665e-05,Low,0
10960,0.0001969815,Low,0
10961,0.0002874372,Low,0
10962,0.00012279466,Low,0
10963,0.00029753748,Low,0
10964,0.00027084223,Low,0
10965,0.00015383617,Low,0
10966,0.0007751727,Low,0
10967,0.15693294,Low,0
10968,0.00055774,Low,0
10969,0.00015623437,Low,0
10970,0.006818189,Low,0
10971,0.00036878296,Low,0
10972,0.000616635,Low,0
10973,6.137631e-05,Low,0
10974,0.04847188,Low,0
10975,0.00023096871,Low,0
10976,0.013374326,Low,0
10977,0.99226874,High,1
10978,0.00027535053,Low,0
10979,0.00030287376,Low,0
10980,0.0011145105,Low,0
10981,0.0038860673,Low,0
10982,0.00039628666,Low,0
10983,0.00026816843,Low,0
10984,0.00094930344,Low,0
10985,0.00027553434,Low,0
10986,0.0002693918,Low,0
10987,0.00096193206,Low,0
10988,0.0021219107,Low,0
10989,0.0011042346,Low,0
10990,0.0041519394,Low,0
10991,0.00047287202,Low,0
10992,0.00024166834,Low,0
10993,0.00017184905,Low,0
10994,0.00012813006,Low,0
10995,0.0001928105,Low,0
10996,0.0018557718,Low,0
10997,0.0024369147,Low,0
10998,0.00038115255,Low,0
10999,0.00059972564,Low,0
